Source Location,Namespace,Key,Original,Translated
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF8263D901_1109400295.LocationName,,D9874FF942232DD18319E9ADBCFD47A5,Saranac Town Garage,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF8263D901_1180297296.LocationMapDescription,,83AED76F4CA4BE472673FDB902C8B4EF,An archery and hunting store.,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF8263D901_1180297296.LocationName,,789D0D2041D87B543FC08C9F1510AB6C,Kline's Archery & Bait,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF8263D901_1294371297.LocationMapDescription,,F24AD5714D9E351E54C44CA726E63E6B,"A small strip mall with a gas station, convenience store, and small businesses.",
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF8263D901_1294371297.LocationName,,5846BC1F410932C7676573A7320AE50F,High Noon Plaza,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF8263D901_1374376298.LocationMapDescription,,D0DB11D74FF444454B5FBABA6E024BCD,One of the largest cemetery's in the region.,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF8263D901_1374376298.LocationName,,E8D325454CE248B39D57BFB75049BE35,Saranac Haven Cemetery,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF8263D901_1538348299.LocationMapDescription,,995F2F8E44A385AFF18CDBA1EB3DE001,"A small convenience and grocery store located at the heart of Saranac, NY.",
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF8263D901_1538348299.LocationName,,55709264448ECE6BE83D59B8250F3FC3,Green Valley Market,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF8263D901_1606267300.LocationMapDescription,,28BFAF1548FE43DBDA98A9BF24EAE027,"A newly constructed assisted living home aimed to house seniors and provide medical assistance, when needed.",
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF8263D901_1606267300.LocationName,,9144B89B472A052B5D94F5B1EC6DF766,Pinegrove Assisted Living,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF8263D901_1708467301.LocationMapDescription,,FD83ECDA4885DD31C39C29A35D65EE58,A low-cost apartment complex designed for seniors.,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF8263D901_1708467301.LocationName,,B9CECC324EA5FF5E4FFADEB9DD1470D8,Ganong Centennial House,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF8263D901_1903197302.LocationMapDescription,,069E2CA448FBA4A6889B1790DC41F0B5,The rural fire department of Saranac.,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF8263D901_1903197302.LocationName,,73180A1B4FA530CA5C3CD2AB59B5AAD7,Saranac Fire Department,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF8263D901_1961531303.LocationMapDescription,,18901C7B40CC7798041B4CBEAAC89294,"""Fair prices, always. That's Frank's promise!""",
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF8263D901_1961531303.LocationName,,7136A2AC4C89A9DA2FD2BB989488C462,Frank's Hardware Emporium,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF8263D901_2135418304.LocationMapDescription,,F94AF3A0484405E98C56CF8C578EB942,A large school bus depot for repairs and storage.,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF8263D901_2135418304.LocationName,,27B22331477F4C5D61ECA4B098E04B67,Saranac School Bus Garage,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82649D01_1413791551.LocationMapDescription,,71159A7D4105AC202A2D8AAAE55C985D,This local veterinary clinic located on the offskirts of Redford was frequently used by locals in the area.,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82649D01_1413791551.LocationName,,DA4C2FCA49A9BB2596A16F857950879C,Valley Veterinary Clinic,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82649D01_1609431552.LocationMapDescription,,59EA4DFF4B776B39B95EE7B49293B16D,Maplewoods Mart locations were a staple of the region before the pandemic. This Redford location was commonly used by travelers from Plattsburgh driving to the town of Saranac Lake.,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82649D01_1609431552.LocationName,,7A03DF024A4394DBD29474900FAC0B92,Maplewoods Mart #192,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF8264D901_1125420481.LocationMapDescription,,F4857B5B457982107824ADA0649B7735,"Distribution substations, like this one, control electricity around a certain region.",
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF8264D901_1125420481.LocationName,,DB0F632B43CC95B7617E85812C897559,Saranac Power Substation D-S-02,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF8264D901_1211544482.LocationMapDescription,,A2BD6FC84BBA97DA3C69A8BF6FE77AEA,A local food co-op that also serves freshly prepared meals.,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF8264D901_1211544482.LocationName,,191E468E4C7BE4C837F8E29FCB0D041B,Countryside Fresh Foods Pantry,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF8264D901_1829533483.LocationMapDescription,,983839EF46A790C543B9EF90CA1BB15C,A bar frequented by veterans.,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF8264D901_1829533483.LocationName,,F9C7AEB74115151B3EF4948FDC3684A5,American Legion Post #0607,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF8264D901_2111380484.LocationMapDescription,,C7819A4A49E69B8A7C6F6CBD462F2BF2,"An old, historic bridge over the Saranac River that's been closed for many years.",
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF8264D901_2111380484.LocationName,,B9E8C3C14E94D75BD1406A9B72CB5CDA,Saranac Hollow Historic Bridge,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82659D01_1355030729.LocationMapDescription,,7C9C96A947E36C904AA40096A57270F7,An abandoned construction yard that was originally owned by Issac & Sons.,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82659D01_1355030729.LocationName,,58EBB2F14AC7AD45DEDFD8B4E9E5595E,Issac & Sons Construction Yard,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82659D01_1490757730.LocationMapDescription,,FD2B294B40035B74C113EC862FD67891,"A small, local post office near the hamlet of Redford.",
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82659D01_1490757730.LocationName,,CB6895B24A075F56079434BF030A003C,Redford Post Office,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82659D01_1549285731.LocationMapDescription,,EA0CC2BA4655A43EB49120B637133F86,The main office for the Issac & Sons construction company.,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82659D01_1549285731.LocationName,,560BC9BE490DBFF8B111ADAA92704C29,Issac & Sons Main Office,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82659D01_1596105732.LocationMapDescription,,C77389AF4EAA3149603D3C8BD0919383,A tiny bait & tackle shop built out of someone's garage.,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82659D01_1596105732.LocationName,,3E7C8EC74783E3447EBED8B0D9B4915C,Marty's Bait & Tackle,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82659D01_1671909733.LocationMapDescription,,E582D3314E1BE1800103FEA0FE24CF48,Redford's only volunteer fire department in the area. ,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82659D01_1671909733.LocationName,,3A2E9C5D46F9C2DE00463A996F1F5C0E,Redford Fire Department,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82659D01_1788283734.LocationMapDescription,,CCEDAFCF415720C5A490B886D48177AD,A small pet grooming business that was built into an old warehouse.,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82659D01_1788283734.LocationName,,24A647BD47FE21285B6DC5BB2DAAE925,Purrfect Paws Pet Grooming,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82659D01_1930469735.LocationMapDescription,,43D9CC52483E2B802819B6BA848DD703,KleenNow was a local business that offered cleaning services to businesses in the region. This warehouse served as their storage and main office.,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82659D01_1930469735.LocationName,,10693C644D648F71CF7F34B90EDEB210,KleenNow Warehouse,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82659D01_2029512736.LocationMapDescription,,461206D040AA7B313DCE19A6749E9EB8,Residents of Redford would occassionally attend services here. ,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82659D01_2029512736.LocationName,,903B2CA74E46EEC9DC85719A86F288B3,St. John's Holy Church,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF8265D901_1184343661.LocationMapDescription,,78804CF14D9B87E1DD1A4C95FF1855FA,"Main substations, like this one, control electricity around a much larger region and typically encompasses at least two or more towns.",
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF8265D901_1184343661.LocationName,,DFB66C4A46E8224AEC5ADD985528F6AD,Saranac Power Substation M-SRF-06,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82669D01_1129158913.LocationMapDescription,,58BA44E847294F67786D46B9B81F42F4,A local mechanic shop that was frequently visited by Redford residents and folks out of town.,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82669D01_1129158913.LocationName,,06BC5EE240861AAF6122A69F0F0C5C35,Mud Pond Motors,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82669D01_1251444914.LocationMapDescription,,1E9B01CE446FADBA2C6B70BF1366C316,"Though this may not look like a junkyard, many vehicles were scrapped here for parts and metals.",
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82669D01_1251444914.LocationName,,CCFBF1534B13B8F5F477CFB2CEDF470E,Rustin' Pieces Junkyard,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82669D01_1369159915.LocationMapDescription,,D03E71CB4B70BF6472A3C78053667A24,Where many of Redford's residents would eventually rest.,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82669D01_1369159915.LocationName,,8255A9D54AA1D0142026B8AC255FF055,St. John's Memorial Cemetery,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82669D01_1480077916.LocationMapDescription,,207FCB68456762A0993179BFD455BD20,"This small, hilltop farm would exclusively grow corn before the pandemic. The corn stalks that remain in the fields are dead and dry. ",
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82669D01_1480077916.LocationName,,2FBDCF6E4A7C0DE3D2F3A5B01B4395A3,Champlain Farm,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82669D01_1720051917.LocationMapDescription,,92464F2F49B5D7F4B50205AD5DD2A311,"Distribution substations, like this one, control electricity around a certain region.",
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82669D01_1720051917.LocationName,,FE2746794E6E9E91754D2983260C11A6,Saranac Power Substation D-RF-01,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82669D01_1953930920.LocationMapDescription,,5ECB38A7401775B6DEED119CCDDAE697,This radio station broadcasts as 93.4 Anytime Radio.,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82669D01_1953930920.LocationName,,4494CC7143D5823C0388C1A525F8F68F,93.4 Broadcast Station,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF826A1402_1857016292.LocationMapDescription,,E54DD12941971711EC9CF4AAB5852E78,"A small, secluded campground located on the outskirts of Saranac.",
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF826A1402_1857016292.LocationName,,42BF18FF4E9D5700E8E1689D3C2F7E1B,Corners Brook Campgrounds,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82966A02_1601221867.LocationName,,61DDD4EB42681988AC56AA9CECB4C46E,Kings Hollow Mines East,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82966A02_1721147868.LocationName,,F5D2BFD94E15891B874BA4BD5B725D4F,Kings Hollow Mines West,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82966A02_1760306869.LocationName,,9EA864744AFE42EAC7A35E90C6D83A22,Backwoods Self Storage,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82976A02_1153236046.LocationName,,530292214B70C96258A18990FA8D657B,Walt & Son's Logging,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82976A02_1250599047.LocationName,,4ADD0621414FCFC3BB3675B805BF3528,Saranac Cave,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82976A02_1345685048.LocationName,,EC786BD14B4A1AA1BB94B8971B56BC50,Power Line Service Shed 2-5E,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82976A02_1410286049.LocationName,,285104D24A299547D4F76B84811D0881,Elsinore Waste Transfer Station,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82976A02_1477886050.LocationName,,299FCF8F49E4E660B57378A6540FA35C,Dannemora Wastewater Plant,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82976A02_1509004051.LocationName,,B2E985D741239C24A1CD1581EAC48EC6,Elsinore Cemetery,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82976A02_1589985052.LocationName,,BB3A2A8C494282694F322EA3E7209069,Dismal Swamp Cave,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82976A02_1644783053.LocationName,,8DD2F83E484431F554ED538E7D753081,Devil's Grotto,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82976A02_1682978054.LocationName,,24D4784B4AAFBA143DB373BD1F114E83,"Elsinore, NY",
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF829D6A02_1747172161.LocationName,,33C0897348FBF77181AFD49817D7AFB0,Badger Heights Resort,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF829D6A02_1830327162.LocationName,,F81EF6FE4EECE5868447B3AA9301A2C4,Dannemora Lookout,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82B51602_1707639702.LocationMapDescription,,5D2161894E56966FAFD638A09F6BBEB2,"Being one of the only of its kind in the region, this hydroelectric dam supplies power to many surrounding towns and villages.",
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82B51602_1707639702.LocationName,,7CA13DDB4BB6600A4370EEA23FEBDEA8,Bowen Hill Hydroelectric Dam (WIP),
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82B7AD01_1271588061.LocationMapDescription,,74038869439DA4BD1A29FFA2A6538F48,"A small lake located near the village of Standish. It drains via Cold Brook Creek, which then splits into Bailey Brook.",
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82B7AD01_1271588061.LocationName,,CC7B47C246DE01402A9BFCB3159114B1,Mud Pond,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82C1F701_2107945959.LocationMapDescription,,696C56C3455D70B5290121A1E7272515,A final resting place for some unfortunate souls.,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82C1F701_2107945959.LocationName,,A100B7B148A98DF1AD95D98BAAAC8EEF,Abandoned Grave Site,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82D6B201_1491932934.LocationMapDescription,,85F1F55A40F90F84B222BBAAF33CEC8C,A small cave outside of Redford.,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82D6B201_1491932934.LocationName,,B1AB677441448FD828155F96C2A0D993,Cold Brook Cavern,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82ED0902_1446514643.LocationMapDescription,,5970ABE646D84DD128E708B1534DEACD,"A large school, the largest in the district, has been closed since the outbreak became public knowledge.",
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82ED0902_1446514643.LocationName,,FE0011FA484B5BE0F806AEBD33B07704,Saranac Central School,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82F46802_1749024263.LocationName,,F2A2EEE545BBA1892149648CC9532601,Northstar Estates,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82F46802_1850363264.LocationName,,79A96891444CA9F564D4BDB656D05355,Power Line Service Shed 2-4R,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82F46802_1918148265.LocationName,,33501F6A43BEDBCF6E7E9CA94836C22E,Barber Logging Camp,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82F46802_1973612266.LocationName,,5905A62E41C6BCD0E0033F94141FC5B9,Warden Farm,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82F56802_1278557443.LocationName,,43E436364B94F586ADF8048C4F2FB840,Clark Hill Acres,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82F56802_1328267444.LocationName,,A3D545AB4F0CF3DBDB1F649A1E855E1F,Alexander Ridge Cabins,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82F56802_1596124446.LocationName,,B7B17E4A4130A2B855C13786740A9084,Johnson Mtn. Lookout,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82F56802_1666613447.LocationName,,B4FC2A044C7A2EF287AC52A3360F7F13,Rook's Cavern,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82F56802_1726770448.LocationName,,B0F6067E41E14F29DA2DE781D3CA8FAC,Dead Ends Motel,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.LocationMarker_UAID_04D9F51DCF82F56802_1860121449.LocationName,,249B644E439D2F79BFE7519BC7F2EEF1,Buck's Pond,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.StaticMeshActor_UAID_04D9F51DCF82B09D01_1517830038.Front.Text,,40EC9DC7406A13B0373276B46C2212E3,CHURCH ST,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.StaticMeshActor_UAID_04D9F51DCF82B49D01_1977409984.Front Lower.Text,,23CD79C941AF4949D9ACAABAD7E8EB28,PRIEST RD,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.StaticMeshActor_UAID_04D9F51DCF82B49D01_1977409984.Front Upper.Text,,20CD81AA4ECC5B91E8001098070742F8,CHURCH ST,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.StaticMeshActor_UAID_04D9F51DCF82B59D01_1083791162.Front Lower.Text,,9E7E832F4087C6EB747223A05F9DBEEC,SPRUCE ST,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.StaticMeshActor_UAID_04D9F51DCF82B59D01_1083791162.Front Upper.Text,,0DE5F5FF40BBB14943910DB374662248,CHURCH ST,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.StaticMeshActor_UAID_04D9F51DCF82B59D01_1276634164.Front Lower.Text,,2E987FF441C31E6BA3AD378D598038AA,COFFEY HILL RD,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.StaticMeshActor_UAID_04D9F51DCF82B59D01_1276634164.Front Upper.Text,,C7F1466F443C825982C9978B286180A0,SPRUCE ST,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.StaticMeshActor_UAID_04D9F51DCF82B59D01_1439527168.Front Lower.Text,,484545E9475E8D7A7A4EA0B100B62586,CLINTON ST,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.StaticMeshActor_UAID_04D9F51DCF82B59D01_1439527168.Front Upper.Text,,136D57DE4A539EE5DD802EBDEA13821F,MAPLE ST,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.StaticMeshActor_UAID_04D9F51DCF82B59D01_1658156173.Front Lower.Text,,CD1962E34B6720E5CF9E1B9FB380E6F5,MAPLE ST,
/Game/Vein/Maps/ChamplainValley.ChamplainValley:PersistentLevel.StaticMeshActor_UAID_04D9F51DCF82B59D01_1658156173.Front Upper.Text,,20C2E1804ABF9ADCAFC2EC9865AB86CB,CHURCH ST,
/Game/Vein/Maps/Dev/BlankFlatlandForest.BlankFlatlandForest:PersistentLevel.LocationMarker_UAID_581122B74F7B3D4102_1352319872.LocationName,,7042400F48E6315D84A8CF817A1B924A,Near,
/Game/Vein/Maps/Dev/BlankFlatlandForest.BlankFlatlandForest:PersistentLevel.LocationMarker_UAID_581122B74F7B3D4102_1367070873.LocationName,,72E2541B40863F4954856FA29278CE33,Far,
/Game/Vein/Maps/Dev/BlankFlatlandSimulation.BlankFlatlandSimulation:PersistentLevel.LocationMarker_UAID_581122B74F7B6F2502_1265864103.LocationMapDescription,,03D0F76442AE91FDC1733FAC715ADD8A,It's in the center.,
/Game/Vein/Maps/Dev/BlankFlatlandSimulation.BlankFlatlandSimulation:PersistentLevel.LocationMarker_UAID_581122B74F7B6F2502_1265864103.LocationName,,A0EA491C4B3792D8ED70759B8BA71C7A,Center,
/Game/Vein/Maps/Dev/BlankFlatlandSimulation.BlankFlatlandSimulation:PersistentLevel.LocationMarker_UAID_581122B74F7B6F2502_1300329104.LocationMapDescription,,BE229D564BA9EA71EDC4279352B19210,It's far away.,
/Game/Vein/Maps/Dev/BlankFlatlandSimulation.BlankFlatlandSimulation:PersistentLevel.LocationMarker_UAID_581122B74F7B6F2502_1300329104.LocationName,,9472E91D4D71ED96417035AD8650E19B,Far,
/Game/Vein/Maps/Dev/BlankFlatlandWP.BlankFlatlandWP:PersistentLevel.LocationMarker_UAID_581122B74F7B40E901_1840774472.LocationMapDescription,,C81C6AE24C02D99C62024195CACB1E14,The near point in BlankFlatlandWP.,
/Game/Vein/Maps/Dev/BlankFlatlandWP.BlankFlatlandWP:PersistentLevel.LocationMarker_UAID_581122B74F7B40E901_1840774472.LocationName,,9F864EC64C644319F00E32B098709DB8,Near,
/Game/Vein/Maps/Dev/BlankFlatlandWP.BlankFlatlandWP:PersistentLevel.TextRenderActor_UAID_581122B74F7B40E901_1734010471.NewTextRenderComponent.Text,,20665A5940234EFD8532A2A2BA70DA8A,"This map is BlankFlatland but with world partition on and set
to a small distance.
The point is to test multiplayer desync.

There are two teleport points - 'near' and 'far'.
Teleport to far, wait for stuff to unload, then teleport back.

The cell size is 1600 and the load range
is 3000.

Cubes are every 1600 units.",
/Game/Vein/Media/Radio/Oldies/WMP_Oldies.Default__WMP_Oldies_C.Name,,948C388F485165CF2C6A9FAE51033F4D,95.2 Golden Days,
/Game/Vein/Media/TV/WMP_EBS.Default__WMP_EBS_C.Name,,EF639A29436DB679614E74B6818CD4EF,EBS,
/Game/Vein/Music/MT_Vein1.MT_Vein1.Name,,258035744005E567AC6D57A57D97908E,That Which Remains,
/Game/Vein/Music/MT_Vein2.MT_Vein2.Name,,F038B7D14811F116FC8028BC263471C8,The Warm Sunrise,
/Game/Vein/Music/MT_Vein3.MT_Vein3.Name,,B68649714EAAED1B1A938896F0823D68,Tread Lightly,
/Game/Vein/Music/MT_Vein4.MT_Vein4.Name,,C235C69B49C2D2543F59518AC9650828,Last Stand At The Riverwalk,
/Game/Vein/Music/MT_Vein5.MT_Vein5.Name,,2588AD81417E1049B860FDA6C58416ED,Beneath Our Feet,
/Game/Vein/Music/MT_Vein6.MT_Vein6.Name,,5460291044165FD5F24B5CADAB653018,Zero Dark Thirty,
/Game/Vein/Music/MT_Vein7.MT_Vein7.Name,,14A042A7415D12DDB127869984702F61,Frozen Hell,
