Source Location,Namespace,Key,Original,Translated
/Game/Vein/Items/Weapons/Grenades/BP_Grenade_Dynamite.Default__BP_Grenade_Dynamite_C.PullPinText,,02916EC04E190F696FEBDDA5EE4D2821,Ignite,Ontsteken
/Game/Vein/Items/Weapons/Grenades/BP_Grenade_Dynamite.Default__BP_Grenade_Dynamite_C.ShortName,,80363BA046B68E41E2C7219FB79A91D6,Dynamite,Dynamiet
/Game/Vein/Items/Weapons/Grenades/BP_Grenade_DynamitePack.Default__BP_Grenade_DynamitePack_C.Description,,887F1A3843C098D7E8766BA8C39B7027,Three sticks of dynamite. You need a lighter to ignite them.,Drie staven dynamiet. Je hebt een aansteker nodig om ze aan te steken.
/Game/Vein/Items/Weapons/Grenades/BP_Grenade_DynamitePack.Default__BP_Grenade_DynamitePack_C.Name,,11AC64A6491D39ED03D7C3A38B669836,Dynamite Pack,Dynamiet-pakket
/Game/Vein/Items/Weapons/Grenades/BP_Grenade_Frag.Default__BP_Grenade_Frag_C.Description,,A121CCEF44EA87F536B720AE2DFE35FE,A fragmentation grenade.,Een fragmentatiegranaat.
/Game/Vein/Items/Weapons/Grenades/BP_Grenade_Frag.Default__BP_Grenade_Frag_C.Name,,FB1F467D4947E5C01414C9A6173BBC57,Frag Grenade,Fragmentatie granaat
/Game/Vein/Items/Weapons/Grenades/BP_Grenade_Frag.Default__BP_Grenade_Frag_C.ShortName,,9A4E4DA44E1F51285F9F6CAD45D13A2D,Grenade,Granaat
/Game/Vein/Items/Weapons/Melee/BP_Melee_BarClamp.Default__BP_Melee_BarClamp_C.Description,,4F9AF77A40333159D04D0EB0EE23E5C6,A sizeable bar clamp.,Een flinke staafklem.
/Game/Vein/Items/Weapons/Melee/BP_Melee_BarClamp.Default__BP_Melee_BarClamp_C.Name,,859006724BCA2607481EA68F5DC8F5E1,Bar Clamp,Staaf Klem
/Game/Vein/Items/Weapons/Melee/BP_Melee_Crowbar.Default__BP_Melee_Crowbar_C.Description,,FDC848BF493383FA461F91853C6FC986,"""For God's sake, man!""","In godsnaam, man!"
/Game/Vein/Items/Weapons/Melee/BP_Melee_Crowbar.Default__BP_Melee_Crowbar_C.Name,,C6896EBE44D8849AA476D4897F06DADA,Crowbar,Koevoet
/Game/Vein/Items/Weapons/Melee/BP_Melee_FireHookPike.Default__BP_Melee_FireHookPike_C.Description,,B7F497DB4A4FABA9B69E7795F8845E2A,A hook pike typically used by firefighters.,Een haaksnoek die meestal wordt gebruikt door brandweerlieden.
/Game/Vein/Items/Weapons/Melee/BP_Melee_FireHookPike.Default__BP_Melee_FireHookPike_C.Name,,6FDF39224B344309E732C8A2487C4AC9,Fire Hook Pike,Vuurhaak Snoek
/Game/Vein/Items/Weapons/Melee/BP_Melee_Fork.Default__BP_Melee_Fork_C.Description,,4C099ACD46A6E56A927E389C185901F4,Used for forking things.,Gebruikt voor het vorken van dingen.
/Game/Vein/Items/Weapons/Melee/BP_Melee_Fork.Default__BP_Melee_Fork_C.Name,,92E5675E439B23985CABEAB27E2A083A,Fork,Vork
/Game/Vein/Items/Weapons/Melee/BP_Melee_FryerBasket.Default__BP_Melee_FryerBasket_C.Description,,5429A3BC4A9E9076FAC8CF9376E48F87,A wire mesh fryer basket. Typically seen in commercial kitchens.,Een frituurmand van gaas. Meestal gezien in commerciële keukens.
/Game/Vein/Items/Weapons/Melee/BP_Melee_FryerBasket.Default__BP_Melee_FryerBasket_C.Name,,9644300F483FA2FABEAD5EAE803C1AAD,Fryer Basket,Friteuse mand
/Game/Vein/Items/Weapons/Melee/BP_Melee_GardenHoe.Default__BP_Melee_GardenHoe_C.Description,,096CE05744C4F4B5360A9DA4F681A638,A garden hoe.,Een tuinschoffel.
/Game/Vein/Items/Weapons/Melee/BP_Melee_GardenHoe.Default__BP_Melee_GardenHoe_C.Name,,CC05A4F24F2659F393BACDBD9F6D96F4,Garden Hoe,Tuinschoffel
/Game/Vein/Items/Weapons/Melee/BP_Melee_Keyboard.Default__BP_Melee_Keyboard_C.Description,,9957D546438C8E839D55CDAD9A76CA2D,A keyboard.,Een toetsenbord.
/Game/Vein/Items/Weapons/Melee/BP_Melee_Keyboard.Default__BP_Melee_Keyboard_C.Name,,70D4B76748017FE1BFD455A2FA445FF6,Keyboard,Toetsenbord
/Game/Vein/Items/Weapons/Melee/BP_Melee_Leveler.Default__BP_Melee_Leveler_C.Description,,E6CB48234FA0DCBC07AC139910791E1C,A large level.,Een groot niveau.
/Game/Vein/Items/Weapons/Melee/BP_Melee_Leveler.Default__BP_Melee_Leveler_C.Name,,A12A764246FBD44C581A65978FD5F129,Level,Niveau
/Game/Vein/Items/Weapons/Melee/BP_Melee_Mop.Default__BP_Melee_Mop_C.Description,,A84501754303C86B99B210977B747B01,A mop.,Een dweil.
/Game/Vein/Items/Weapons/Melee/BP_Melee_Mop.Default__BP_Melee_Mop_C.Name,,881085164B64283CFA6790BAD48C0523,Mop,Zwabber
/Game/Vein/Items/Weapons/Melee/BP_Melee_OxygenCylinder.Default__BP_Melee_OxygenCylinder_C.Description,,2E772D40424A93BBF812509AF2C4E141,"A heavy gas cylinder. The label on it is for oxygen.

[Doesn't spawn in base game.]","Een zware gasfles. Het etiket erop is voor zuurstof.
 
[Spawnt niet in het basisspel.]"
/Game/Vein/Items/Weapons/Melee/BP_Melee_OxygenCylinder.Default__BP_Melee_OxygenCylinder_C.Name,,D0A47561484879E984895F8194F2137C,Oxygen Cylinder,Zuurstof cilinder
/Game/Vein/Items/Weapons/Melee/BP_Melee_PaintBrush.Default__BP_Melee_PaintBrush_C.Description,,2E7753B1471EF599C20E1CAA9DBF2E71,"A used, long handled paint brush.",Een gebruikte verfkwast met lange steel.
/Game/Vein/Items/Weapons/Melee/BP_Melee_PaintBrush.Default__BP_Melee_PaintBrush_C.Name,,8F106CC94501DF471310B9938AEBBAFE,Paint Brush,Penseel
/Game/Vein/Items/Weapons/Melee/BP_Melee_PaintRoller.Default__BP_Melee_PaintRoller_C.Description,,556F4D8D4C6DA9201030468BA34CA7F0,A used paint roller.,Een gebruikte verfroller.
/Game/Vein/Items/Weapons/Melee/BP_Melee_PaintRoller.Default__BP_Melee_PaintRoller_C.Name,,06F3740342492DEF57EA4AA3152630A9,Paint Roller,Verf roller
/Game/Vein/Items/Weapons/Melee/BP_Melee_PalletJack.Default__BP_Melee_PalletJack_C.Description,,1D8AABBC443492D50ADBE4B62E776699,"This isn't even possible!

[Doesn't spawn in base game.]","Dit is niet eens mogelijk!
 
[Spawnt niet in het basisspel.]"
/Game/Vein/Items/Weapons/Melee/BP_Melee_PalletJack.Default__BP_Melee_PalletJack_C.Name,,DE9B2B604F169B571D556C8336276F1D,Pallet Jack,Pallet Jack
/Game/Vein/Items/Weapons/Melee/BP_Melee_Pipe.Default__BP_Melee_Pipe_C.Description,,81E0F65F4C3AB6545E40DB8234B6667D,A length of metal pipe.,Een stuk metalen buis.
/Game/Vein/Items/Weapons/Melee/BP_Melee_Pipe.Default__BP_Melee_Pipe_C.Name,,E869F9884AF47AC095D29AB3B180ACA9,Pipe,Pijp
/Game/Vein/Items/Weapons/Melee/BP_Melee_Plunger.Default__BP_Melee_Plunger_C.Description,,7CD52D2340A949C6DF57D9A9F6C9C1E1,"A plunger, useful for plunging things.","Een zuiger, handig om dingen in te duiken."
/Game/Vein/Items/Weapons/Melee/BP_Melee_Plunger.Default__BP_Melee_Plunger_C.Name,,FCFF146D4A87E731D8A6AB86C2CFCFAE,Plunger,Ontstopper
/Game/Vein/Items/Weapons/Melee/BP_Melee_PoliceBaton.Default__BP_Melee_PoliceBaton_C.Description,,BF0F6AE246FDB763EDB11BBA01C5BD27,Once used by officers before the apocolypse.,Ooit gebruikt door officieren vóór de apocolyps.
/Game/Vein/Items/Weapons/Melee/BP_Melee_PoliceBaton.Default__BP_Melee_PoliceBaton_C.Name,,11D824EE472B4A62CB6E908BEEF18D92,Police Baton,Politiestok
/Game/Vein/Items/Weapons/Melee/BP_Melee_PropaneTank.Default__BP_Melee_PropaneTank_C.Description,,1C8AF10D44B5CA493C3AE0834763801C,"Packs a punch, especially when shot.

Can be used as fuel for certain stations.","Maakt indruk, vooral als hij wordt neergeschoten.
 
Kan worden gebruikt als brandstof voor bepaalde stations."
/Game/Vein/Items/Weapons/Melee/BP_Melee_PropaneTank.Default__BP_Melee_PropaneTank_C.Name,,7FBF0F1B40580D9F2D68DA92F83667ED,Propane Tank,Propaan tank
/Game/Vein/Items/Weapons/Melee/BP_Melee_RakeMetal.Default__BP_Melee_RakeMetal_C.Description,,795A791745AD3CD3E52F9BB87BF5FAF0,A metal rake.,Een metalen hark.
/Game/Vein/Items/Weapons/Melee/BP_Melee_RakeMetal.Default__BP_Melee_RakeMetal_C.Name,,542633B1404C7CCC5E716CAE6BA36CA6,Metal Rake,Metalen hark
/Game/Vein/Items/Weapons/Melee/BP_Melee_RakePlastic.Default__BP_Melee_RakePlastic_C.Description,,EB6122D44C7B36E4748ACFA5B38E280E,A plastic rake.,Een plastic hark.
/Game/Vein/Items/Weapons/Melee/BP_Melee_RakePlastic.Default__BP_Melee_RakePlastic_C.Name,,ACEC24A44B090DE55BBCBEAAD8F5A471,Plastic Rake,Kunststof hark
/Game/Vein/Items/Weapons/Melee/BP_Melee_SaleSign.Default__BP_Melee_SaleSign_C.Description,,C19E7763425925F81DD809BDD2D0EC8F,A sign for sales.,Een teken voor verkoop.
/Game/Vein/Items/Weapons/Melee/BP_Melee_SaleSign.Default__BP_Melee_SaleSign_C.Name,,70BB723C44E7A24C4CA7B99B192FC22F,Sale Sign,Verkoop teken
/Game/Vein/Items/Weapons/Melee/BP_Melee_Spatula.Default__BP_Melee_Spatula_C.Description,,744F7EED472352F63FB68F9B98E728A8,A spatula.,Een spatel.
/Game/Vein/Items/Weapons/Melee/BP_Melee_Spatula.Default__BP_Melee_Spatula_C.Name,,CEC77FF94CCB3407B965ABA99BC3ABB6,Spatula,Spatel
/Game/Vein/Items/Weapons/Melee/BP_Melee_Spoon.Default__BP_Melee_Spoon_C.Description,,BC73870D432EE9C04458CCAC7A5F5C31,Used for spooning things.,Gebruikt voor het lepelen van dingen.
/Game/Vein/Items/Weapons/Melee/BP_Melee_Spoon.Default__BP_Melee_Spoon_C.Name,,3FACB9424EF1A0ADA7EEE0A1DC62581F,Spoon,Lepel
/Game/Vein/Items/Weapons/Melee/BP_Melee_SteelChair.Default__BP_Melee_SteelChair_C.Description,,AEA7A3C4497596491EFCCF862240C02A,MY GOD! HERE THEY COME WITH A STEEL CHAIR!,O JEE! HIER KOMEN ZE MET EEN STALEN STOEL!
/Game/Vein/Items/Weapons/Melee/BP_Melee_SteelChair.Default__BP_Melee_SteelChair_C.Name,,6C01648F46C6CDB3EAA52BB68BD2BF75,Steel Folding Chair,Stalen klapstoel
/Game/Vein/Items/Weapons/Melee/BP_Melee_Strainer.Default__BP_Melee_Strainer_C.Description,,7694D1A14CEEEDEB91C00DAF1610E9C5,A strainer.,Een zeef.
/Game/Vein/Items/Weapons/Melee/BP_Melee_Strainer.Default__BP_Melee_Strainer_C.Name,,3524FAE045B7DDD206FB219A415F95D3,Strainer,Vergiet
/Game/Vein/Items/Weapons/Melee/BP_Melee_Thumbtack.Default__BP_Melee_Thumbtack_C.Description,,BF61DA2F4CC888DEE5CEE6A269021FA3,Poke.,Porren.
/Game/Vein/Items/Weapons/Melee/BP_Melee_Thumbtack.Default__BP_Melee_Thumbtack_C.Name,,D8AA41D84AB7ECD460AA6ABE6A0BB12D,Thumb Tack,Duim Spijker
/Game/Vein/Items/Weapons/Melee/BP_Melee_WetFloorSign.Default__BP_Melee_WetFloorSign_C.Description,,8D370626497779E871240DA6D5E3BAC8,Careful!! It's wet!,Voorzichtig!! Het is nat!
/Game/Vein/Items/Weapons/Melee/BP_Melee_WetFloorSign.Default__BP_Melee_WetFloorSign_C.Name,,624168C74D35DC692CE491800ACADAE0,Wet Floor Sign,Natte Vloer Bord
/Game/Vein/Items/Weapons/Melee/BP_Melee_Whisk.Default__BP_Melee_Whisk_C.Description,,016F9BC546D169F1FB5761A1C6020A06,A whisk.,Een garde.
/Game/Vein/Items/Weapons/Melee/BP_Melee_Whisk.Default__BP_Melee_Whisk_C.Name,,E93C005D4ACB8C67F8DA7EAD188D5B21,Whisk,Garde
/Game/Vein/Items/Weapons/Melee/BP_Melee_WoodenSpoon.Default__BP_Melee_WoodenSpoon_C.Description,,EB5AA3AC4CC9164CC42EE59361C9CC06,A wooden spoon.,Een houten lepel.
/Game/Vein/Items/Weapons/Melee/BP_Melee_WoodenSpoon.Default__BP_Melee_WoodenSpoon_C.Name,,F5A9D7414834F304307EDCAA1B315B14,Wooden Spoon,Pollepel
/Game/Vein/Items/Weapons/Melee/Crafted/BP_Melee_BaseballBatSpiked.Default__BP_Melee_BaseballBatSpiked_C.Description,,9FBBF22543EB326222A56DA2B85C0F62,"A spiked, wooden baseball bat.",Een houten honkbalknuppel met spijkers.
/Game/Vein/Items/Weapons/Melee/Crafted/BP_Melee_BaseballBatSpiked.Default__BP_Melee_BaseballBatSpiked_C.Name,,F76176204AE15A191755B5B5D7959A59,Spiked Baseball Bat,De Bat van het Honkbal met spikes
/Game/Vein/Items/Weapons/Melee/Crafted/BP_Melee_BrokenBottle.Default__BP_Melee_BrokenBottle_C.Description,,1ED48AD74F6EFE55129222B82690DE43,A broken bottle.,Een kapotte fles.
/Game/Vein/Items/Weapons/Melee/Crafted/BP_Melee_BrokenBottle.Default__BP_Melee_BrokenBottle_C.Name,,3186D818409A4F3B50A1B6983AC9410C,Broken Bottle,Gebroken fles
/Game/Vein/Items/Weapons/Melee/Crafted/BP_Melee_ClawSword.Default__BP_Melee_ClawSword_C.Description,,285E69C242D9112D341A408A4872DCC6,Only in the post-apocalypse.,Alleen in de post-apocalyps.
/Game/Vein/Items/Weapons/Melee/Crafted/BP_Melee_ClawSword.Default__BP_Melee_ClawSword_C.Name,,0C6F414A43FBE8C9430B7EA8B1C453B8,Claw Sword,Klauw zwaard
/Game/Vein/Items/Weapons/Melee/Crafted/BP_Melee_FoamSword.Default__BP_Melee_FoamSword_C.Description,,84C561284D05FF88ECD250B49B86E793,Who are you trying to kid?,Wie probeer je voor de gek te houden?
/Game/Vein/Items/Weapons/Melee/Crafted/BP_Melee_FoamSword.Default__BP_Melee_FoamSword_C.Name,,235409204677EF014CEF6DAFB7A21DED,Foam Sword,Schuim zwaard
/Game/Vein/Items/Weapons/Melee/Crafted/BP_Melee_PlankSpiked.Default__BP_Melee_PlankSpiked_C.Description,,16F41E254AD4C80624F1C1912C413DA6,A spiked wooden plank.,Een houten plank met spijkers.
/Game/Vein/Items/Weapons/Melee/Crafted/BP_Melee_PlankSpiked.Default__BP_Melee_PlankSpiked_C.Name,,8E84BF774D80F674C49848816C909E4D,Spiked Wooden Plank,Puntige houten plank
/Game/Vein/Items/Weapons/Melee/Crafted/BP_Melee_WoodenOarSpiked.Default__BP_Melee_WoodenOarSpiked_C.Description,,2B703AB640B6BCA9A7DA3EA886BFAACC,"A heavy, spiked wooden oar.","Een zware, puntige houten roeispaan."
/Game/Vein/Items/Weapons/Melee/Crafted/BP_Melee_WoodenOarSpiked.Default__BP_Melee_WoodenOarSpiked_C.Name,,CC464E2149F9A62C9588B8AFB823B43D,Spiked Wooden Oar,Puntige houten roeispaan
/Game/Vein/Items/Weapons/Melee/Crafted/BP_Melee_WoodenSpear.Default__BP_Melee_WoodenSpear_C.Description,,14A6AB5F4A509FA1D05C0CAE83C30D19,"A lightweight, wooden spear.","Een lichtgewicht, houten speer."
/Game/Vein/Items/Weapons/Melee/Crafted/BP_Melee_WoodenSpear.Default__BP_Melee_WoodenSpear_C.Name,,63BE026E4C77B38116A1339856DD8EC5,Wooden Spear,Houten speer
/Game/Vein/Items/Weapons/Melee/Crafted/BP_Melee_WoodenSpearButterKnife.Default__BP_Melee_WoodenSpearButterKnife_C.Description,,F2FDEACA429A3B731961EE9BF63EC14D,"A lightweight, wooden spear... with a butter knife attached!","Een lichtgewicht, houten speer... Met een botermes eraan!"
/Game/Vein/Items/Weapons/Melee/Crafted/BP_Melee_WoodenSpearButterKnife.Default__BP_Melee_WoodenSpearButterKnife_C.Name,,5F39E8AE4AA9D58B5BF484A572C80FD6,Wooden Spear w/ Butter Knife,Houten speer met botermes
/Game/Vein/Items/Weapons/Melee/Crafted/BP_Melee_WoodenSpearCombatKnife.Default__BP_Melee_WoodenSpearCombatKnife_C.Description,,2B137961420FC5191F88B99ADAE398E2,"A lightweight, wooden spear... with a combat knife attached!","Een lichtgewicht, houten speer... Met een gevechtsmes eraan!"
/Game/Vein/Items/Weapons/Melee/Crafted/BP_Melee_WoodenSpearCombatKnife.Default__BP_Melee_WoodenSpearCombatKnife_C.Name,,F0DF3A3145ACC5D105D6D0998C5543A5,Wooden Spear w/ Combat Knife,Houten speer met gevechtsmes
/Game/Vein/Items/Weapons/Melee/Crafted/BP_Melee_WoodenSpearFork.Default__BP_Melee_WoodenSpearFork_C.Description,,10F4B4D94FE65DCE4590F98ED5602EA0,"A lightweight, wooden spear... with a fork attached!","Een lichtgewicht, houten speer... Met een vork eraan!"
/Game/Vein/Items/Weapons/Melee/Crafted/BP_Melee_WoodenSpearFork.Default__BP_Melee_WoodenSpearFork_C.Name,,C157C4AF491C627420BB5DBDADF55D49,Wooden Spear w/ Fork,Houten speer met vork
/Game/Vein/Items/Weapons/Melee/Crafted/BP_Melee_WoodenSpearKnife.Default__BP_Melee_WoodenSpearKnife_C.Description,,E45ED8FC43C8768699F40FA81C05B3D6,"A lightweight, wooden spear... with a knife attached!","Een lichtgewicht, houten speer... met een mes eraan!"
/Game/Vein/Items/Weapons/Melee/Crafted/BP_Melee_WoodenSpearKnife.Default__BP_Melee_WoodenSpearKnife_C.Name,,8D3AC5694A86C9BB018B4B9C51A2F391,Wooden Spear w/ Knife,Houten speer met mes
/Game/Vein/Items/Weapons/Melee/Crafted/BP_Melee_WoodenSpearMachete.Default__BP_Melee_WoodenSpearMachete_C.Description,,ED317FD248851CB03265C4B54D9DC4F2,"A lightweight, wooden spear... with a machete attached!","Een lichtgewicht, houten speer... Met een machete eraan!"
/Game/Vein/Items/Weapons/Melee/Crafted/BP_Melee_WoodenSpearMachete.Default__BP_Melee_WoodenSpearMachete_C.Name,,36C543F140B4CFD3AD842EAFBAAF34C3,Wooden Spear w/ Machete,Houten speer met machete
/Game/Vein/Items/Weapons/Melee/Crafted/BP_Melee_WoodenSpearScissors.Default__BP_Melee_WoodenSpearScissors_C.Description,,FFF969B3455AE9B20B22198257ECA953,"A lightweight, wooden spear... with a scissors attached!","Een lichtgewicht, houten speer... Met een schaar eraan!"
/Game/Vein/Items/Weapons/Melee/Crafted/BP_Melee_WoodenSpearScissors.Default__BP_Melee_WoodenSpearScissors_C.Name,,535D851A45EF211BB7B265865134D993,Wooden Spear w/ Scissors,Houten speer met schaar
/Game/Vein/Items/Weapons/Melee/Crafted/BP_Melee_WoodenSpearScrewdriver.Default__BP_Melee_WoodenSpearScrewdriver_C.Description,,E465E9274473E130454871AB063C723F,"A lightweight, wooden spear... with a screwdriver attached!","Een lichtgewicht, houten speer... Met een schroevendraaier eraan!"
/Game/Vein/Items/Weapons/Melee/Crafted/BP_Melee_WoodenSpearScrewdriver.Default__BP_Melee_WoodenSpearScrewdriver_C.Name,,C630A810448D0D675B8A91A64E602B4D,Wooden Spear w/ Screwdriver,Houten speer met schroevendraaier
/Game/Vein/Items/Weapons/Melee/Crafted/BP_Melee_WoodenSpearScrewdriver.Default__BP_Melee_WoodenSpearScrewdriver_C.ShortName,,F35935C944A7B182716850973108433E,Screwdriver,Schroevendraaier
/Game/Vein/Items/Weapons/Melee/Crafted/BP_Melee_WoodenSpearSpoon.Default__BP_Melee_WoodenSpearSpoon_C.Description,,446691344C416ACCD137A1A845CF8F52,"A lightweight, wooden spear... with a spoon attached!","Een lichtgewicht, houten speer... met een lepel eraan!"
/Game/Vein/Items/Weapons/Melee/Crafted/BP_Melee_WoodenSpearSpoon.Default__BP_Melee_WoodenSpearSpoon_C.Name,,5FCC1B6343DE99AFC05306AED30CADF3,Wooden Spear w/ Spoon,Houten speer met lepel
/Game/Vein/Items/Weapons/Melee/Crafted/BP_Melee_WoodenSpearThumbtack.Default__BP_Melee_WoodenSpearThumbtack_C.Description,,AFE5FB904C595CF95DABC8B7FA672A6E,"A lightweight, wooden spear... with a thumbtack attached!","Een lichtgewicht, houten speer... Met een punaise eraan!"
/Game/Vein/Items/Weapons/Melee/Crafted/BP_Melee_WoodenSpearThumbtack.Default__BP_Melee_WoodenSpearThumbtack_C.Name,,9CD9D493492203ED42276BBCBA53068A,Wooden Spear w/ Thumbtack,Houten speer met punaise
/Game/Vein/Items/Weapons/Melee/Crafting/BP_Melee_Plank.Default__BP_Melee_Plank_C.Description,,249A470344ACBBC5CBA133AFB2873636,"A wooden plank. 

Used in fortification & crafting.","Een houten plank. 
 
Gebruikt in fortificatie & crafting."
/Game/Vein/Items/Weapons/Melee/Crafting/BP_Melee_Plank.Default__BP_Melee_Plank_C.Name,,FB082EE447F39A6116414897D3C4E913,Wooden Plank,Houten plank
/Game/Vein/Items/Weapons/Melee/Crafting/BP_Melee_PlankReinforced.Default__BP_Melee_PlankReinforced_C.Description,,AD9550C041B434BF01FFA8A080912DA5,"A reinforced wooden plank. 

Used in fortification & crafting.","Een versterkte houten plank. 
 
Gebruikt in fortificatie & crafting."
/Game/Vein/Items/Weapons/Melee/Crafting/BP_Melee_PlankReinforced.Default__BP_Melee_PlankReinforced_C.Name,,B636ADFE40769ED47781E08C2C56F518,Reinforced Wooden Plank,Versterkte houten plank
/Game/Vein/Items/Weapons/Melee/Instruments/BP_Melee_Guitar.Default__BP_Melee_Guitar_C.Description,,6B86548340733C99E6C93E8C7E8E3E9C,An acoustic guitar.,Een akoestische gitaar.
/Game/Vein/Items/Weapons/Melee/Instruments/BP_Melee_Guitar.Default__BP_Melee_Guitar_C.Name,,0D08D8154C0A670C32F7B9A992EEAB1E,Guitar,Gitaar
/Game/Vein/Items/Weapons/Melee/Instruments/BP_Melee_Trumpet.Default__BP_Melee_Trumpet_C.Description,,0906418049B2C0D7CEB5C4BB2DD85BD6,A brass instrument used since 1500 BC.,Een koperinstrument dat al sinds 1500 voor Christus wordt gebruikt.
/Game/Vein/Items/Weapons/Melee/Instruments/BP_Melee_Trumpet.Default__BP_Melee_Trumpet_C.Name,,C8580B3B40F4D40B1692BDAD11FA838E,Trumpet,Trompet
/Game/Vein/Items/Weapons/Melee/Instruments/BP_Melee_Violin.Default__BP_Melee_Violin_C.Description,,8C9A69C34A65270C353BF6A3CD3FC51E,A wooden chordophone.,Een houten chordofoon.
/Game/Vein/Items/Weapons/Melee/Instruments/BP_Melee_Violin.Default__BP_Melee_Violin_C.Name,,DD67BA8647ECF31EF4D898B2CFF190CD,Violin,Viool
/Game/Vein/Items/Weapons/Melee/MeleeTools/BP_Melee_AxeFire.Default__BP_Melee_AxeFire_C.Description,,939145C544FF374E8A3A5BB5FAF043DD,"A small fire axe.

Can be used to get wood logs from trees.","Een kleine vuurbijl.
 
Kan worden gebruikt om houtblokken van bomen te halen."
/Game/Vein/Items/Weapons/Melee/MeleeTools/BP_Melee_AxeFire.Default__BP_Melee_AxeFire_C.Name,,45DF8FA8442EE799570E1BAB41FB38DD,Fire Axe,De Bijl van het vuur
/Game/Vein/Items/Weapons/Melee/MeleeTools/BP_Melee_AxeWood.Default__BP_Melee_AxeWood_C.Description,,BE8918C14AF75DEFE627A3BB7219A306,"A small wood axe.

Can be used to get wood logs from trees.","Een kleine houten bijl.
 
Kan worden gebruikt om houtblokken van bomen te halen."
/Game/Vein/Items/Weapons/Melee/MeleeTools/BP_Melee_AxeWood.Default__BP_Melee_AxeWood_C.Name,,9F5B0AF343D552068F1009ABF6C8D475,Wood Axe,Houten Bijl
/Game/Vein/Items/Weapons/Melee/MeleeTools/BP_Melee_BoltCutters.Default__BP_Melee_BoltCutters_C.Description,,EE49588C47CC83731CF93D9DE8E2C22E,"A heavy pair of bolt cutters.

Can be used in crafting.","Een zware betonschaar.
 
Kan worden gebruikt bij het knutselen."
/Game/Vein/Items/Weapons/Melee/MeleeTools/BP_Melee_BoltCutters.Default__BP_Melee_BoltCutters_C.Name,,174A99184DCC3AE0961524A1E7FD4581,Bolt Cutters,Betonschaar
/Game/Vein/Items/Weapons/Melee/MeleeTools/BP_Melee_BoneMallet.Default__BP_Melee_BoneMallet_C.Description,,F44EFDA3408510B84B34EA8184585AAF,"A hefty bone mallet, usually used for medical purposes.","Een forse bothamer, meestal gebruikt voor medische doeleinden."
/Game/Vein/Items/Weapons/Melee/MeleeTools/BP_Melee_BoneMallet.Default__BP_Melee_BoneMallet_C.Name,,FC39C2544B0DF9764668988BC7EC9A1C,Bone Mallet,Been Hamer
/Game/Vein/Items/Weapons/Melee/MeleeTools/BP_Melee_CastIronPan.Default__BP_Melee_CastIronPan_C.Description,,65E7F1E4453C6FB6997B4D87793CD908,"A heavy, cast iron pan.

Can be used for cooking.","Een zware, gietijzeren pan.
 
Kan worden gebruikt om te koken."
/Game/Vein/Items/Weapons/Melee/MeleeTools/BP_Melee_CastIronPan.Default__BP_Melee_CastIronPan_C.Name,,872079BF4EDD68E30965B78393188AAB,Cast Iron Pan,Gietijzeren pan
/Game/Vein/Items/Weapons/Melee/MeleeTools/BP_Melee_ClawHammer.Default__BP_Melee_ClawHammer_C.Description,,C8BEA5A14A4EDBAAB53DC3A6BE49E486,"A claw hammer.

Can be used in crafting.","Een klauwhamer.
 
Kan worden gebruikt bij het knutselen."
/Game/Vein/Items/Weapons/Melee/MeleeTools/BP_Melee_ClawHammer.Default__BP_Melee_ClawHammer_C.Name,,61DB5D2E41609ED18091A6B4BE734BB9,Claw Hammer,Klauwhamer
/Game/Vein/Items/Weapons/Melee/MeleeTools/BP_Melee_ClawHammer.Default__BP_Melee_ClawHammer_C.ShortName,,D21941974AA46C2BD27FA59D1C512142,Hammer,Hamer
/Game/Vein/Items/Weapons/Melee/MeleeTools/BP_Melee_Cleaver.Default__BP_Melee_Cleaver_C.Description,,224233444D8C77A8257C78933A296CB6,A meat cleaver.,Een vleesmes.
/Game/Vein/Items/Weapons/Melee/MeleeTools/BP_Melee_Cleaver.Default__BP_Melee_Cleaver_C.Name,,9D1ABFF94476D4062BAFB7B54BF36439,Cleaver,Hakmes
/Game/Vein/Items/Weapons/Melee/MeleeTools/BP_Melee_CombatKnife.Default__BP_Melee_CombatKnife_C.Description,,E033753B41B3AB93C67F89A418C18EE7,A combat knife.,Een gevechtsmes.
/Game/Vein/Items/Weapons/Melee/MeleeTools/BP_Melee_CombatKnife.Default__BP_Melee_CombatKnife_C.Name,,7C87E16D479C17E0DF6D5084B5263EA8,Combat Knife,Combat Mes
/Game/Vein/Items/Weapons/Melee/MeleeTools/BP_Melee_CombatShovel.Default__BP_Melee_CombatShovel_C.Description,,A3CA96DB4611846031A293B4235E32F0,"A shovel. Modified with a serrated bladed end. 

Can be used for burying stash containers.

Hit the ground to get soil, usable in planters. If it's raining, you can get fishing bait sometimes as well.","Een schop. Gemodificeerd met een gekarteld uiteinde met bladen. 
 
Kan worden gebruikt voor het begraven van stashcontainers.
 
Raak de grond om aarde te krijgen, bruikbaar in plantenbakken. Als het regent, kun je soms ook visaas krijgen."
/Game/Vein/Items/Weapons/Melee/MeleeTools/BP_Melee_CombatShovel.Default__BP_Melee_CombatShovel_C.Name,,7A6381054990A4B2D60F62BF184602C0,Combat Shovel,Combat schop
